# 20220804
# time			voltage			
1.659631487570439100e+09	7.000000000000000000e+01
1.659631487683108091e+09	7.100000000000000000e+01
1.659631487809968233e+09	7.200000000000000000e+01
1.659631487942889690e+09	7.300000000000000000e+01
1.659631488067626238e+09	7.400000000000000000e+01
1.659631488209769726e+09	7.500000000000000000e+01
1.659631488362381220e+09	7.600000000000000000e+01
1.659631488484689951e+09	7.700000000000000000e+01
1.659631488624418974e+09	7.800000000000000000e+01
1.659631488772817612e+09	7.900000000000000000e+01
1.659631488914975643e+09	8.000000000000000000e+01
1.659631489168464661e+09	8.000000000000000000e+01
1.659631489291793585e+09	7.900000000000000000e+01
1.659631489417100191e+09	7.800000000000000000e+01
1.659631489560214043e+09	7.700000000000000000e+01
1.659631489684685707e+09	7.600000000000000000e+01
1.659631489808280230e+09	7.500000000000000000e+01
1.659631489931684971e+09	7.400000000000000000e+01
1.659631490071830988e+09	7.300000000000000000e+01
1.659631490212949276e+09	7.200000000000000000e+01
1.659631490352693558e+09	7.100000000000000000e+01
1.659631490476511955e+09	7.000000000000000000e+01
1.659631490501562119e+09	7.000000000000000000e+01
1.659631490634620190e+09	7.100000000000000000e+01
1.659631490780978918e+09	7.200000000000000000e+01
1.659631490928536654e+09	7.300000000000000000e+01
1.659631491053980827e+09	7.400000000000000000e+01
1.659631491176820278e+09	7.500000000000000000e+01
1.659631491310353756e+09	7.600000000000000000e+01
1.659631491426790237e+09	7.700000000000000000e+01
1.659631491551184416e+09	7.800000000000000000e+01
1.659631491683578014e+09	7.900000000000000000e+01
1.659631491812129021e+09	8.000000000000000000e+01
1.659631492049991131e+09	8.000000000000000000e+01
1.659631492175514936e+09	7.900000000000000000e+01
1.659631492315660477e+09	7.800000000000000000e+01
1.659631492440095901e+09	7.700000000000000000e+01
1.659631492581405163e+09	7.600000000000000000e+01
1.659631492705301762e+09	7.500000000000000000e+01
1.659631492845813036e+09	7.400000000000000000e+01
1.659631492986862898e+09	7.300000000000000000e+01
1.659631493126543283e+09	7.200000000000000000e+01
1.659631493252666473e+09	7.100000000000000000e+01
1.659631493377240419e+09	7.000000000000000000e+01
1.659631493420176983e+09	7.000000000000000000e+01
1.659631493542297363e+09	7.100000000000000000e+01
1.659631493684210777e+09	7.200000000000000000e+01
1.659631493807185888e+09	7.300000000000000000e+01
1.659631493923468590e+09	7.400000000000000000e+01
1.659631494070882797e+09	7.500000000000000000e+01
1.659631494205757380e+09	7.600000000000000000e+01
1.659631494335691929e+09	7.700000000000000000e+01
1.659631494472646475e+09	7.800000000000000000e+01
1.659631494589502811e+09	7.900000000000000000e+01
1.659631494727716208e+09	8.000000000000000000e+01
1.659631494966106176e+09	8.000000000000000000e+01
1.659631495093228817e+09	7.900000000000000000e+01
1.659631495219156265e+09	7.800000000000000000e+01
1.659631495344085217e+09	7.700000000000000000e+01
1.659631495468014240e+09	7.600000000000000000e+01
1.659631495592943907e+09	7.500000000000000000e+01
1.659631495719870806e+09	7.400000000000000000e+01
1.659631495844799042e+09	7.300000000000000000e+01
1.659631495969728470e+09	7.200000000000000000e+01
1.659631496094666004e+09	7.100000000000000000e+01
1.659631496219702721e+09	7.000000000000000000e+01
1.659631496232654572e+09	7.000000000000000000e+01
1.659631496358062029e+09	7.100000000000000000e+01
1.659631496480593443e+09	7.200000000000000000e+01
1.659631496629637718e+09	7.300000000000000000e+01
1.659631496772522926e+09	7.400000000000000000e+01
1.659631496908805847e+09	7.500000000000000000e+01
1.659631497026678085e+09	7.600000000000000000e+01
1.659631497176279068e+09	7.700000000000000000e+01
1.659631497320481300e+09	7.800000000000000000e+01
1.659631497456058979e+09	7.900000000000000000e+01
1.659631497581847906e+09	8.000000000000000000e+01
1.659631497825230122e+09	8.000000000000000000e+01
1.659631497963487387e+09	7.900000000000000000e+01
1.659631498103591681e+09	7.800000000000000000e+01
1.659631498259100199e+09	7.700000000000000000e+01
1.659631498399086475e+09	7.600000000000000000e+01
1.659631498540217638e+09	7.500000000000000000e+01
1.659631498682915688e+09	7.400000000000000000e+01
1.659631498807620764e+09	7.300000000000000000e+01
1.659631498932479382e+09	7.200000000000000000e+01
1.659631499056094885e+09	7.100000000000000000e+01
1.659631499198959827e+09	7.000000000000000000e+01
