# \Setpoint = 25.0C, Output = 1.41%, PID value = 1.29,0.00,0.00
# 20220801
# time			temp			
0.000000000000000000e+00	3.080999999999999872e+01
2.417061805725097656e+00	3.078000000000000114e+01
4.747117996215820312e+00	3.075000000000000000e+01
7.566056728363037109e+00	3.067999999999999972e+01
1.047654485702514648e+01	3.071000000000000085e+01
1.338731217384338379e+01	3.060999999999999943e+01
1.629691195487976074e+01	3.057999999999999829e+01
1.920681738853454590e+01	3.051000000000000156e+01
2.211673331260681152e+01	3.044000000000000128e+01
2.502680301666259766e+01	3.041000000000000014e+01
2.793669080734252930e+01	3.033999999999999986e+01
3.084597706794738770e+01	3.033999999999999986e+01
3.375596427917480469e+01	3.026999999999999957e+01
3.666618657112121582e+01	3.017000000000000171e+01
3.957621216773986816e+01	3.014000000000000057e+01
4.248636460304260254e+01	3.014000000000000057e+01
4.539620780944824219e+01	3.003000000000000114e+01
4.830581665039062500e+01	3.000000000000000000e+01
5.170880055427551270e+01	2.996999999999999886e+01
5.457400774955749512e+01	2.989999999999999858e+01
5.748246240615844727e+01	2.982999999999999829e+01
6.039332485198974609e+01	2.982999999999999829e+01
6.330311942100524902e+01	2.973000000000000043e+01
6.621251320838928223e+01	2.966000000000000014e+01
6.912333917617797852e+01	2.966000000000000014e+01
7.203281283378601074e+01	2.958999999999999986e+01
7.494192171096801758e+01	2.958999999999999986e+01
7.785255551338195801e+01	2.946000000000000085e+01
8.076235103607177734e+01	2.942000000000000171e+01
8.367189860343933105e+01	2.935999999999999943e+01
8.658202505111694336e+01	2.932000000000000028e+01
8.949201536178588867e+01	2.926000000000000156e+01
9.240269088745117188e+01	2.921999999999999886e+01
9.531202173233032227e+01	2.919000000000000128e+01
9.822155809402465820e+01	2.912000000000000099e+01
1.011320285797119141e+02	2.905000000000000071e+01
1.040419235229492188e+02	2.905000000000000071e+01
1.069509947299957275e+02	2.898000000000000043e+01
1.098609018325805664e+02	2.892000000000000171e+01
1.127707605361938477e+02	2.885000000000000142e+01
1.156816143989562988e+02	2.885000000000000142e+01
1.185912792682647705e+02	2.885000000000000142e+01
1.215005781650543213e+02	2.878000000000000114e+01
1.244100744724273682e+02	2.871000000000000085e+01
1.273207130432128906e+02	2.871000000000000085e+01
1.302310581207275391e+02	2.860999999999999943e+01
1.331396410465240479e+02	2.860999999999999943e+01
1.360503342151641846e+02	2.851000000000000156e+01
1.389599618911743164e+02	2.851000000000000156e+01
1.418699576854705811e+02	2.848000000000000043e+01
1.447801802158355713e+02	2.841000000000000014e+01
1.476900424957275391e+02	2.833999999999999986e+01
1.505999255180358887e+02	2.833999999999999986e+01
1.535102632045745850e+02	2.830999999999999872e+01
1.564194855690002441e+02	2.823999999999999844e+01
1.593296346664428711e+02	2.823999999999999844e+01
1.622394545078277588e+02	2.817000000000000171e+01
1.651490015983581543e+02	2.814000000000000057e+01
1.680591330528259277e+02	2.810000000000000142e+01
1.709688348770141602e+02	2.807000000000000028e+01
1.738789174556732178e+02	2.803999999999999915e+01
1.767889997959136963e+02	2.796999999999999886e+01
1.796987266540527344e+02	2.796999999999999886e+01
1.826090178489685059e+02	2.789999999999999858e+01
1.855186762809753418e+02	2.787000000000000099e+01
1.884278621673583984e+02	2.787000000000000099e+01
1.913383946418762207e+02	2.780000000000000071e+01
1.942477583885192871e+02	2.773000000000000043e+01
1.971583359241485596e+02	2.766000000000000014e+01
2.000672407150268555e+02	2.769999999999999929e+01
2.029780871868133545e+02	2.762999999999999901e+01
2.058873674869537354e+02	2.762999999999999901e+01
2.087976932525634766e+02	2.753000000000000114e+01
2.117072973251342773e+02	2.748999999999999844e+01
2.146171193122863770e+02	2.746000000000000085e+01
2.175278344154357910e+02	2.746000000000000085e+01
2.204377310276031494e+02	2.748999999999999844e+01
2.233468685150146484e+02	2.739000000000000057e+01
2.262574248313903809e+02	2.739000000000000057e+01
2.291669399738311768e+02	2.735999999999999943e+01
2.320769546031951904e+02	2.732999999999999829e+01
2.349861700534820557e+02	2.732999999999999829e+01
2.378958446979522705e+02	2.726000000000000156e+01
2.408063733577728271e+02	2.721999999999999886e+01
2.437167680263519287e+02	2.716000000000000014e+01
2.466265254020690918e+02	2.719000000000000128e+01
2.495368170738220215e+02	2.712000000000000099e+01
2.524458353519439697e+02	2.708999999999999986e+01
2.553565335273742676e+02	2.705000000000000071e+01
2.582653119564056396e+02	2.708999999999999986e+01
2.611751823425292969e+02	2.701999999999999957e+01
2.640859377384185791e+02	2.701999999999999957e+01
2.669955694675445557e+02	2.694999999999999929e+01
2.699053893089294434e+02	2.687999999999999901e+01
2.728157613277435303e+02	2.692000000000000171e+01
2.757253603935241699e+02	2.687999999999999901e+01
2.786356563568115234e+02	2.682000000000000028e+01
2.815450122356414795e+02	2.685000000000000142e+01
2.844546084403991699e+02	2.678000000000000114e+01
2.873648929595947266e+02	2.675000000000000000e+01
2.902752726078033447e+02	2.675000000000000000e+01
2.931838686466217041e+02	2.675000000000000000e+01
2.960939035415649414e+02	2.664999999999999858e+01
2.990046515464782715e+02	2.664999999999999858e+01
3.019143214225769043e+02	2.664999999999999858e+01
3.048248641490936279e+02	2.660999999999999943e+01
3.077347121238708496e+02	2.657999999999999829e+01
3.106437981128692627e+02	2.655000000000000071e+01
3.135547072887420654e+02	2.655000000000000071e+01
3.164642317295074463e+02	2.651000000000000156e+01
3.193743839263916016e+02	2.651000000000000156e+01
3.222835481166839600e+02	2.648000000000000043e+01
3.251937475204467773e+02	2.644000000000000128e+01
3.281041424274444580e+02	2.641000000000000014e+01
3.310127534866333008e+02	2.641000000000000014e+01
3.339235429763793945e+02	2.633999999999999986e+01
3.368335509300231934e+02	2.637999999999999901e+01
3.397438988685607910e+02	2.628000000000000114e+01
3.426528611183166504e+02	2.633999999999999986e+01
3.455627179145812988e+02	2.630999999999999872e+01
3.484728138446807861e+02	2.623999999999999844e+01
3.513830249309539795e+02	2.621000000000000085e+01
3.542922954559326172e+02	2.621000000000000085e+01
3.572024250030517578e+02	2.621000000000000085e+01
3.601128752231597900e+02	2.617000000000000171e+01
3.630230140686035156e+02	2.614000000000000057e+01
3.659322345256805420e+02	2.610999999999999943e+01
3.688419251441955566e+02	2.610999999999999943e+01
3.717521119117736816e+02	2.603999999999999915e+01
3.746629319190979004e+02	2.603999999999999915e+01
3.775727920532226562e+02	2.603999999999999915e+01
3.804831876754760742e+02	2.601000000000000156e+01
3.833929877281188965e+02	2.596999999999999886e+01
3.863046138286590576e+02	2.601000000000000156e+01
3.892143385410308838e+02	2.589999999999999858e+01
3.921253442764282227e+02	2.587000000000000099e+01
3.950356678962707520e+02	2.587000000000000099e+01
3.979459300041198730e+02	2.583999999999999986e+01
4.008554306030273438e+02	2.587000000000000099e+01
4.037664217948913574e+02	2.583999999999999986e+01
4.066758751869201660e+02	2.580000000000000071e+01
4.095868830680847168e+02	2.580000000000000071e+01
4.124971230030059814e+02	2.576999999999999957e+01
4.154076464176177979e+02	2.573000000000000043e+01
4.183180768489837646e+02	2.573000000000000043e+01
4.212282090187072754e+02	2.573000000000000043e+01
4.241389813423156738e+02	2.569999999999999929e+01
4.270491676330566406e+02	2.569999999999999929e+01
4.299601006507873535e+02	2.567000000000000171e+01
4.328702437877655029e+02	2.569999999999999929e+01
4.357803161144256592e+02	2.562999999999999901e+01
4.386911957263946533e+02	2.560000000000000142e+01
4.416004552841186523e+02	2.560000000000000142e+01
4.445108098983764648e+02	2.560000000000000142e+01
4.474214389324188232e+02	2.553000000000000114e+01
4.503325831890106201e+02	2.557000000000000028e+01
